User-ID,ISBN,Book-Rating,Age,Book-Title,Book-Author,Year-Of-Publication,Publisher,Country
2766,014034294X,9,42,Matilda,Roald Dahl,1990,Puffin Books, usa
2766,038039586X,9,42,Watership Down,Richard George Adams,1975,Harpercollins, usa
2766,039922405X,9,42,Christina Katerina and the Time She Quit the Family,Patricia Lee Gauch,1992,Putnam Publishing Group, usa
2766,044048474X,7,42,Tales of a Fourth Grade Nothing,JUDY BLUME,1976,Yearling, usa
2766,059048575X,7,42,101 Telephone Jokes,Katy Hall,1994,Scholastic Paperbacks (Mm), usa
2766,071483839X,10,42,Portraits (Contemporary Artists.),Steve McCurry,1999,Phaidon Press, usa
2766,1556614373,8,42,Where Two Seas Met (Cheney &; Shiloh: the Inheritance 1),Gilbert Morris,2001,Bethany House Publishers, usa
2766,1556616988,9,42,Island of the Innocent (Cheney Duval M.D. 7),Gilbert Morris,1998,Bethany House Publishers, usa
2766,1558745718,7,42,Chicken Soup for the Pet Lover's Soul (Chicken Soup for the Soul),Jack Canfield,1998,Health Communications, usa
2766,1561797464,10,42,A Christmas Carol (Great Stories),Charles Dickens,1999,Bethany House Publishers, usa
2766,1562471171,8,42,Molly's Cookbook: A Peek at Dining in the Past With Meals You Can Cook Today (American Girls Collection),Polly Athan,1994,Pleasant Company Publications, usa
2766,1565073584,8,42,Fill My Cup Lord: With the Peace of Your Presence,Emilie Barnes,1996,Harvest House Pub, usa
2766,1566840287,7,42,The Christmas Box (Christmas Box Trilogy),Richard Paul Evans,1993,Pubs Wholesale, usa
2766,1570824304,7,42,Disney's 101 Dalmatians: The Movie Storybook,Jamie Simons,1996,Random House Childrens Pub, usa
2766,1576734013,8,42,Mixed Signals (Alabaster Books),Liz Curtis Higgs,1999,Multnomah, usa
2766,1576737284,9,42,The Final Week of Jesus,Max Lucado,1999,Multnomah, usa
2766,1584851651,8,42,School Smarts: All the Right Answers to Homework Teachers Popularity and More!,Brooks Whitney,2000,American Girl, usa
2766,1890437557,7,42,Crested Butte : A Novel,Marilyn Brown Oden,2000,Western Reflections Publishing Company, usa
2769,8806134817,7,27,Quel Che Resta Del Giorno,Kazuo Ishiguro,1998,Einaudi, italy
2789,8475843271,5,28,AixÃ² Ã©s RÃ dio Pica (ColÂ¨lecciÃ³ Embat),Josep Roca,1997,Editorial Laertes, spain
2790,038533348X,10,50,Cat's Cradle,Kurt Vonnegut,1998,Delta, usa
2793,1559278374,8,34,Sons of Fortune,Jeffrey Archer,2003,Audio Renaissance, usa
2793,1564969630,8,34,Making Designer Gemstone &; Pearl Jewelry,Tammy Powley,2003,Rockport Publishers, usa
2793,1565111273,9,34,Atlas Shrugged (Highbridge Classics),Ayn Rand,1995,Highbridge Audio, usa
2793,1572700645,7,34,Brave New World (Cover to Cover Classics),Aldous Huxley,1998,Audio Partners, usa
2793,1931499403,8,34,Findings &; Finishings (Beadwork How-to Book),Sharon Bateman,2003,Interweave Press, usa
2808,8420634778,5,21,Leon Africano,Amin Maalouf,2000,Alianza, spain
2863,9722110195,7,34,Era bom que trocÃ¡ssemos umas ideias sobre o assunto: Romance (O campo da palavra),MÃ¡rio de Carvalho,1995,Caminho, portugal
2893,8420448583,6,21,La Ley De La Calle,Susan E. Hinton,2002,Santillana Publishing Co Inc, spain
2893,8475966519,7,21,L'abominable crim de l'Alsina Graells (Narrativa),Pep Coll,1999,Editorial EmpÃºries, spain
2893,8479274182,5,21,AtrÃ©vete a ser tÃº,Susan Carter,1999,Robin Book, spain
2906,2253153427,7,20,Musc,Percy Kemp,2002,Lgf, france
2906,2715223528,9,20,La Gare des faux dÃ?Â©parts,Hugo Marsan,2002,Mercure de France, france
2935,1582430748,5,59,The Great Petrowski: A Fable,Gina Berriault,2000,Counterpoint Press, usa
2945,038548951X,8,29,Sister of My Heart,Chitra Banerjee Divakaruni,2000,Anchor Pub, usa
2948,1580083412,10,24,What Color Is Your Parachute? A Practical Manual for Job-Hunters &; Career-Changers,Richard Nelson Bolles,2001,Ten Speed Press, usa
2954,031224116X,8,71,Murder on the Mauretania (George Porter Dillman and Genevieve Masefield Mysteries),Conrad Allen,2000,St. Martin's Minotaur, usa
2977,006064205X,5,25,The Awakened One,Bhagwan S. Rajneesh,1982,Harpercollins, usa
2977,037570504X,5,25,Breath Eyes Memory,Edwidge Danticat,1998,Vintage Books USA, usa
2977,055320338X,10,25,Against Our Will,Susan Brownmiller,1976,Bantam Books, usa
2977,063118449X,9,25,Mary Tudor: A Life,David M. Loades,1992,Blackwell Publishers, usa
2977,1551800713,10,25,Start and Run a Profitable Craft Business: A Step-By-Step Business Plan (Self-Counsel Business Series),William G. Hynes,1996,Self-Counsel Press, usa
2977,1573225681,8,25,Living Buddha Living Christ,Thich Nhat Hanh,1997,Riverhead Books, usa
2977,1573228834,10,25,Ethics for the New Millennium: His Holiness the Dalai Lama,Dalai Lama,2001,Riverhead Books, usa
2977,3190115214,10,25,Themen Neu 1 Arbeitsbuch,Aufderstrab,2000,Adler's Foreign Books Inc, usa
2977,3423078006,8,25,Damals War Es Fredrich,Hans Peter Richter,1998,Distribooks Inc, usa
3003,9510236756,5,60,Minun sukuni tarina,Jari Tervo,1999,W. SÃ¶derstrÃ¶m, finland
3052,1400032717,9,31,The Curious Incident of the Dog in the Night-Time (Vintage Contemporaries),Mark Haddon,2004,Vintage, usa
3053,3442431875,10,33,Der PferdeflÃ?Â¼sterer.,Nicholas Evans,1997,Goldmann, germany
3088,2070388905,7,25,Comme un roman,Daniel Pennac,1995,Gallimard, france
3088,2221081722,8,25,Le scaphandre et le papillon,Jean-Dominique Bauby,1997,R. Laffont, france
3095,9500418606,7,19,Poderes extraordinarios,Joseph Finder,1998,Emece Editores, argentina
3101,8439703651,5,28,En LA Boca Del Dragon,Ken Follett,2002,Mondadori (IT), spain
3104,1583940634,6,27,The Diary of a Teenage Girl: An Account in Words and Pictures,Phoebe Gloeckner,2002,Frog Ltd., usa
3145,044021145X,9,34,The Firm,John Grisham,1992,Bantam Dell Publishing Group, usa
3145,044661193X,9,34,Basket Case,Carl Hiaasen,2003,Warner Books, usa
3145,067975833X,10,34,Confederates in the Attic : Dispatches from the Unfinished Civil War (Vintage Departures),TONY HORWITZ,1999,Vintage, usa
3145,1573229326,5,34,How to Be Good,Nick Hornby,2002,Riverhead Books, usa
3167,015259034X,10,42,Over Sea Under Stone,Susan Cooper,1988,Harcourt Children's Books, usa
3167,034540288X,7,42,The Lost World,Michael Crichton,1996,Ballantine Books, usa
3167,067150987X,6,42,Winter's Tale,Mark Helprin,1984,Pocket, usa
3167,080410526X,6,42,All I Really Need to Know,ROBERT FULGHUM,1989,Ivy Books, usa
3167,1879371782,6,42,Dying for Chocolate (Culinary Mysteries (Audio)),Diane Mott Davidson,1996,Publishing Mills, usa
3172,039480001X,10,32,The Cat in the Hat,Dr. Seuss,1957,Random House Books for Young Readers, usa
3193,055344171X,5,24,The Princess and the Pea (Loveswept No 589),Fayrene Preston,1993,Loveswept, australia
3197,055308013X,7,38,Private Eyes,Jonathan Kellerman,1992,Bantam Dell Pub Group, usa
3200,8439709498,7,42,Vivir Para Contarla,Gabriel Garcia Marquez,2002,Astran Inc, spain
3260,038072975X,7,45,Midnight Champagne : A Novel (Mysteries &; Horror),A. Manette Ansay,2000,Perennial, usa
3282,1579542085,9,52,Pets' Letters to God,Mark Bricklin,1999,Rodale Press, canada
3283,3789131202,8,19,Der Prinz und der Bottelknabe. Oder ErzÃ?Â¤hl mir vom Dow Jones. ( Ab 12 J.).,Kirsten Boie,1997,Oetinger Verlag, germany
3293,8440616368,8,19,Ocho El,Katherine Neville,1991,Grupo Zeta, spain
3293,8472236552,9,19,UN Viejo Que Leia Novelas De Amorthe Old Men Who Read Love Stories (ColecciÃ³n Andanzas),Luis Sepulveda,1993,Tusquets Editores, spain
3326,3257224974,5,37,Die Wahrheit Ã?Â¼ber Lorin Jones. Roman.,Alison Lurie,1992,Diogenes Verlag, germany
3326,3404122631,6,37,Sonnenfeuer. Der grosse Australienroman.,Patricia Shaw,1995,LÃ?Â¼bbe, germany
3326,3423130199,6,37,Ein Job.,Irene Dische,2002,Dtv, germany
3326,3423202823,5,37,Die StÃ?Â¼rme des Lebens. Roman.,Catherine Gaskin,1999,Dtv, germany
3326,345305136X,8,37,Das Schweigen der LÃ?Â¤mmer.,Thomas Harris,1991,Heyne, germany
3326,3453061187,6,37,Die Jury. Roman.,John Grisham,1992,Heyne, germany
3326,3499228548,9,37,Sehr blaue Augen.,Toni Morrison,2000,Rowohlt Tb., germany
3326,3499233002,5,37,In guten wie in schlechten Tagen.,Carole Matthews,2003,Rowohlt Tb., germany
3326,3596129397,7,37,Mit fÃ¼nfzig kÃ¼ssen MÃ¤nner anders: Roman (Die Frau in der Gesellschaft),Dorit Zinn,1995,Fischer Taschenbuch Verlag, germany
3331,006109157X,8,60,Dead Eyes,Stuart Woods,1994,HarperTorch, usa
3331,067102535X,9,60,Last Dance Last Chance (Ann Rule's Crime Files),Ann Rule,2002,Pocket, usa
3332,056353723X,7,54,Down to Earth: The Year of the Cornflake (Down to Earth),Faith Addis,2000,BBC Consumer Publishing, united kingdom
3344,042518336X,8,61,American Fuji,Sara Backer,2002,Berkley Publishing Group, usa
3344,1400034779,9,61,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor, usa
3346,031286258X,8,20,The Books of Great Alta : Comprising 'Sister Light Sister Dark' and 'White Jenna' (Books of Great Alta),Jane Yolen,1997,Orb Books, iran
3346,044100895X,8,20,Ombria in Shadow,Patricia  A. McKillip,2002,Ace Books, iran
3346,156389470X,10,20,Stardust,Neil Gaiman,1999,DC Comics, iran
3346,2842772032,10,20,Paysages de Bretagne,Philip Plisson,1999,Editions du ChÃ?Âªne, iran
3355,8429710329,8,19,Mecanoscrit del segon origen (El Trapezi ; 24),Manuel de Pedrolo,1974,Edicions 62, spain
3355,843509975X,6,19,La Perla,John Steinbeck,2003,Edhasa, spain
3355,8448902378,8,19,LÂ®impostor (Antaviana jove),Manuel L Alonso,1996,Editorial Barcanova, spain
3355,8449503027,8,19,Narraciones Extraordinarias - 1 Seleccion,Edgar Allan Poe,1998,Mateos Ediciones, spain
3355,8488791518,7,19,Un racÃ³ de paraigua (ColÂ¨lecciÃ³ Toc de ficciÃ³),Josep Maria EspinÃ s,1997,La Campana, spain
3363,006098824X,10,29,Getting Over It,Anna Maxted,2001,Regan Books, usa
3363,006621016X,8,29,Filthy Rich,Dorothy Samuels,2001,William Morrow, usa
3363,031226481X,8,29,We Love Harry Potter!,Sharon Moore,1999,St. Martin's Press, usa
3363,039470780X,9,29,Victory Garden Cookbook,Marian Morash,1982,Alfred A. Knopf, usa
3363,044652087X,10,29,My Sergei: A Love Story,Ekaterina Gordeeva,1996,Warner Books, usa
3363,055323370X,10,29,Emily of New Moon,L.M. MONTGOMERY,1983,Laurel Leaf, usa
3363,078180583X,9,29,English Royal Cookbook: Favorite Court Recipes (Hippocrene International Cookbook Series),Elizabeth Craig,1998,Hippocrene Books, usa
3363,084991437X,10,29,Jesus Among Other Gods The Absolute Claims Of The Christian Message,Ravi Zacharias,2000,W Publishing Group, usa
3363,1400060427,8,29,Girl Cook: A Novel,Hannah McCouch,2003,Villard Books, usa
3363,1560442956,10,29,Everyone's Mandala Coloring Book Vol. 2,Monique Mandali,2001,Falcon, usa
3363,1883672902,8,29,The Diary of Chickabiddy Baby,Emma Kallok,1999,Tricycle Press, usa
3364,1895636337,7,29,The Inanimate World: Stories,Robert Strandquist,2000,Anvil Press, canada
3371,1885983212,8,25,Hotel Sarajevo,Jack Kersh,1997,Turtle Point Press, usa
3373,006028871X,7,30,Angus Thongs and Full-Frontal Snogging (Confessions of Georgia Nicolson),Louise Rennison,2000,HarperCollins, usa
3373,006109157X,7,30,Dead Eyes,Stuart Woods,1994,HarperTorch, usa
3373,039914613X,7,30,Easy Prey,John Sandford,2000,Putnam Publishing Group, usa
3374,067146969X,10,47,DAWNFIRE,Lynn Erickson,1984,Pocket, canada
3416,2020564777,8,34,Bouquiner : Autobiobibliographie,Annie FranÃ?Â§ois,2002,Seuil, germany
3416,2070388905,10,34,Comme un roman,Daniel Pennac,1995,Gallimard, germany
3416,3423125772,8,34,Zauber gegen die KÃ?Â¤lte. Erotische Gedichte. Spanisch - Deutsch.,Gioconda Belli,1998,Dtv, germany
3416,843396710X,10,34,Yo Amo a Mi Mami,Jaime Bayly,2003,Distribooks Inc, germany
3418,059035342X,10,14,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books, usa
3418,067988288X,7,14,Wild Magic (Immortals (Paperback)),TAMORA PIERCE,1997,Random House Books for Young Readers, usa
3427,039914465X,8,50,Southern Cross,Patricia Daniels Cornwell,1999,Putnam Pub Group, usa
3427,074343627X,5,50,Dreamcatcher,Stephen King,2001,Pocket, usa
3467,006099486X,8,36,The Professor and the Madman: A Tale of Murder Insanity and the Making of The Oxford English Dictionary,Simon Winchester,1999,Perennial, usa
3467,042517476X,9,36,Group: Six People in Search of a Life,Paul Solotaroff,2000,Berkley Publishing Group, usa
3538,1593080271,6,31,Anna Karenina (Barnes &; Noble Classics),Leo Tolstoy,2003,Barnes &amp; Noble Books-Imports, spain
3538,8408022296,6,31,El peregrino de Compostela,Paulo Coelho,1997,Editorial Planeta S.A. (Barcelona), spain
3538,8420634573,10,31,Maestro y Margarita El,Mijail Bulgakov,2000,Alianza, spain
3538,8423918300,7,31,La venganza de don Mendo (Literatura),Pedro MuÃ±oz Seca,1987,Espasa Calpe, spain
3538,8426105084,5,31,Guerra y Paz,Leon Tolstoi,1998,Juventud, spain
3538,8429434895,9,31,El oro de los sueÃ±os (Leer en espaÃ±ol nivel 4),Jose Maria Merino,1998,Santillana USA Publishing Company, spain
3538,843396738X,5,31,Pequenos Cuentos Misoginos,Patricia Highsmith,2003,Anagrama, spain
3538,8437601851,9,31,San Manuel Bueno Martir,Miguel De Unamuno,1992,Ediciones Catedra S.A., spain
3538,8437603471,9,31,Niebla (Letras Hispanicas),De Unamuno Miguel,1992,COMERCIAL GRUPO ANAYA, spain
3538,8437605180,8,31,Justina O Los Infortunios de La Virtud,de Sade Marques,1994,Ediciones Catedra S.A., spain
3538,8440635893,8,31,Beloved,Toni Morrison,1993,Ediciones B, spain
3538,8449503035,7,31,Narraciones Extraordinarias - 2b: Seleccion,Edgar Allan Poe,1998,Mateos Ediciones, spain
3538,8466303022,9,31,MÃ¡s PlatÃ³n y menos Prozac,Lou Marinoff,2001,Punto de Lectura, spain
3538,8476680856,10,31,El actor y los demÃ¡s (Laialiteratura),Fernando FernÃ¡n GÃ³mez,1987,Laia, spain
3538,8478082344,8,31,Las Chicas Buenas No Toman Postre,R. Meadon,2001,Sirio, spain
3538,8479533242,7,31,Vencer La Anorexia y La Bulimia,Marianne Apostolides,1999,Ediciones Urano, spain
3538,8484033708,5,31,Anorexia,Jose Francisco Gonzalez Ramirez,2000,Downtown Book Center, spain
3538,848460246X,6,31,El Hombre Light,Enrique Rojas,2003,Planeta Pub Corp, spain
3538,8486072905,10,31,La casa encendida (ColecciÃ³n El Vaso de Berceo),Luis Rosales,1988,Ediciones Torremozas, spain
3538,8486675391,9,31,Nutricion Y Salud,F. Grande Covian,1992,Planeta Pub Corp, spain
3556,044651652X,10,68,The Bridges of Madison County,Robert James Waller,1992,Warner Books, usa
3556,1841952974,8,68,I'm Not Scared,Niccolo Ammaniti,2003,Canongate Books, usa
3564,8401541034,10,24,La fuente del unicornio,Theodore Sturgeon,1999,Plaza &amp; Janes Editores S.A., spain
3573,1892065169,8,32,Kirith Kirin,Jim Grimsley,2000,Meisha Merlin Pub, usa
3578,039396647X,10,25,War and Peace: The Maude Translation Backgrounds and Sources Criticism (Norton Critical Editions),Leo Tolstoy,1996,W. W. Norton &amp; Company, canada
3578,1550548913,9,25,How to Be a Canadian: Even If You Already are One,Will Ferguson,2003,Douglas &amp; McIntyre, canada
3578,1573225517,10,25,High Fidelity,Nick Hornby,1996,Riverhead Books, canada
3594,075285111X,6,48,A Question of Blood,Ian Rankin,2003,Orion, new zealand
3594,186941358X,7,48,It Helps When You Take the Brake Off,Renee,1998,Random House Uk Ltd, new zealand
3603,156352600X,8,34,The Coffeehouse Investor: How to Build Wealth Ignore Wall Street and Get on With Your Life,Bill Schultheis,1999,Longstreet Press, usa
3613,044041668X,8,29,Ghost Boy,Iain Lawrence,2002,Laurel-Leaf Books, canada
3675,1400041988,8,24,Pnin,VLADIMIR NABOKOV,2004,Everyman's Library, spain
3675,155994806X,8,24,Alice in Wonderland and Through the Looking Glass,Lewis Carroll,1993,Harper Children's Audio, spain
3675,1593080255,10,24,The Picture of Dorian Gray,Oscar Wilde,2003,Barnes &amp; Noble Books-Imports, spain
3675,1878448900,7,24,Girl in Hyacinth Blue,Susan Vreeland,1999,MacAdam/Cage Publishing, spain
3675,8408020137,6,24,Mujercismas,Terenci Moix,1998,Editorial Planeta S.A. (Barcelona), spain
3675,8428210675,10,24,Cultivo de Plantas Medicinales Aromaticas y Condimenticias,Fernandez,1997,Omega, spain
3675,8467001615,5,24,De Todo Lo Visible Y Lo Invisible,Luca Extebarria,2003,Editorial Planeta, spain
3675,8472229955,10,24,El Candel contra Candel: Relatos y cuentos (Laia Literatura ; 24),Francisco Candel,1981,Laia, spain
3675,848300268X,7,24,Dones (ColÂ¨lecciÃ³ clÃ ssica),Isabel-Clara SimÃ³,1997,Columna, spain
3675,8488471009,10,24,Viva el mal! Viva el capital!,Santiago Alba Rico,1992,Virus, spain
3675,8493058777,10,24,Palestina Ocupacio I Resistencia: Manual Practic Sobre La Questio Palestina I El Conflicte Arabo-Israelia,Salah Jamal,2001,Edicions El Jonc, spain
3675,8495501090,6,24,El ocho,Katherine Neville,2001,Punto de Lectura, spain
3675,9500720418,7,24,Eva Luna - Bolsillo,Isabel Allende,2001,Sudamericana, spain
3675,9504604730,10,24,Don Quijote de La Mancha,Miguel De Cervantes Saavedra,1998,Santillana S.A., spain
3675,9682321557,9,24,Patas Arriba. la Escuela Del Mundo Al Reves,Eduardo H. Galeano,1998,Siglo XXI Ediciones, spain
3693,067100882X,6,23,Dark Victory (Star Trek),William Shatner,1999,Star Trek, usa
3709,067102423X,10,30,Bag of Bones,Stephen King,1999,Pocket, usa
3719,051512608X,7,18,The Reef,Nora Roberts,1999,Jove Books, usa
3719,1565122208,8,18,Lightning Song,Lewis Nordan,1998,Algonquin Books of Chapel Hill, usa
3752,3257231393,5,44,Sanft entschlafen. Commissario Brunettis sechster Fall.,Donna Leon,2000,Diogenes Verlag, switzerland
3752,3596122279,5,44,Das Superwieb,Hera Lind,2002,Distribooks Inc, switzerland
3764,3440066738,10,19,Traumberufe rund ums Pferd.,Ria Fehlau,1993,Franckh-Kosmos Verlag, austria
3771,8466610685,7,17,El Psicoanalista,John Katzenbach,2003,Ediciones B, spain
3827,014029628X,6,23,Girl in Hyacinth Blue,Susan Vreeland,2000,Penguin Books, usa
3827,015201800X,6,23,The Pearl of the Soul of the World: The Darkangel Trilogy Volume III,Meredith Ann Pierce,1999,Magic Carpet Books, usa
3827,034538475X,8,23,The Tale of the Body Thief (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books, usa
3827,034544356X,5,23,Seduced By Moonlight (Hamilton Laurell K),LAURELL K. HAMILTON,2004,Ballantine Books, usa
3827,038081658X,10,23,The Fresco,Sheri S. Tepper,2002,Eos, usa
3827,038533303X,10,23,Driving Mr. Albert: A Trip Across America With Einstein's Brain,Michael Paterniti,2001,Delta, usa
3827,042518627X,7,23,Mister Posterior and the Genius Child,Emily Jenkins,2002,Berkley Publishing Group, usa
3827,087951602X,6,23,Temporary Agency,Rachel Pollack,1995,Overlook Press, usa
3827,158005059X,10,23,A Woman Alone: Travel Tales from Around the Globe,Faith Conlon,2001,Seal Press (WA), usa
3827,1931561230,8,23,Sleep Toward Heaven: A Novel,Amanda Eyre Ward,2003,MacAdam/Cage Publishing, usa
3837,081120958X,8,21,Selected Poems,William Carlos Williams,1985,New Directions Publishing Corporation, usa
3840,051513287X,9,46,Face the Fire (Three Sisters Island Trilogy),Nora Roberts,2002,Jove Books, usa
3840,1551662906,8,46,Home To Eden,Dallas Schulze,1997,Mira, usa
3840,1551667533,10,46,Recipes For Easy Living,Curtiss Ann Matlock,2003,Mira, usa
3840,1570613818,9,46,Book Lust: Recommended Reading for Every Mood Moment and Reason,Nancy Pearl,2003,Sasquatch Books, usa
3840,193156146X,10,46,The Time Traveler's Wife,Audrey Niffenegger,2003,MacAdam/Cage Publishing, usa
3865,038079487X,7,25,What Looks Like Crazy On An Ordinary Day,Pearl Cleage,1998,Perennial, usa
3876,380062236X,10,34,Die externe Rechnungslegung der Kreditinstitute und Finanzdienstleistungsinstitute (Vahlens HandbÃ¼cher der Wirtschafts- und Sozialwissenschaften),Hartmut Bieg,1999,Vahlen, germany
3917,031205436X,10,25,Generation X: Tales for an Accelerated Culture,Douglas Coupland,1992,St. Martin's Press, canada
3917,038533348X,7,25,Cat's Cradle,Kurt Vonnegut,1998,Delta, canada
3917,1570625190,8,25,The Tao of Physics,FRITJOF CAPRA,2000,Shambhala, canada
3917,1573226521,7,25,The Beach,Alex Garland,1998,Riverhead Books, canada
3917,1573226882,6,25,Fever Pitch,Nick Hornby,1998,Riverhead Books, canada
3917,1573228214,8,25,High Fidelity,Nick Hornby,2000,Riverhead Books, canada
3930,8408043641,7,47,La Sombra Del VientoThe Shadow Of The Wind,Carlos Ruiz Zafon,2003,Planeta Pub Corp, spain
3937,3462025376,8,31,Der MÃ?Â¶rder mit der Strumpfhose. Kommissar Schneider wird zum Elch.,Helge Schneider,1996,Kiepenheuer &amp; Witsch, germany
3940,2877141519,8,32,Salammbo (World Classics),Gustave Flaubert,1999,Brooking International, france
3960,2290044067,9,51,Message des hommes vrais au monde mutant,Marlo Morgan,1999,J'ai lu, france
3977,068480087X,8,63,POSTCARDS,Annie Proulx,1994,Scribner, usa
4017,006000438X,10,48,The Death of Vishnu: A Novel,Manil Suri,2002,Perennial, usa
4017,006093090X,10,48,The Night Listener : A Novel,Armistead Maupin,2001,Perennial, usa
4017,006251184X,10,48,Undercurrents: A Life Beneath the Surface,Martha Manning,1995,HarperSanFrancisco, usa
4017,014028009X,9,48,Bridget Jones's Diary,Helen Fielding,1999,Penguin Books, usa
4017,015600710X,10,48,Strange Fits of Passion: A Novel,Anita Shreve,1999,Harvest Books, usa
4017,037570504X,10,48,Breath Eyes Memory,Edwidge Danticat,1998,Vintage Books USA, usa
4017,038072975X,8,48,Midnight Champagne : A Novel (Mysteries &; Horror),A. Manette Ansay,2000,Perennial, usa
4017,038533334X,10,48,Charming Billy,Alice McDermott,1999,Delta, usa
4017,067003178X,5,48,The Kitchen Boy,Robert Alexander,2003,Viking Books, usa
4017,067976402X,10,48,Snow Falling on Cedars,David Guterson,1995,Vintage Books USA, usa
4017,068480087X,10,48,POSTCARDS,Annie Proulx,1994,Scribner, usa
4017,068484267X,10,48,Angela's Ashes: A Memoir,Frank McCourt,1999,Scribner, usa
4017,068484270X,10,48,The HEALING OF AMERICA,Marianne Williamson,1997,Simon &amp; Schuster, usa
4017,068484477X,5,48,STONES FROM THE RIVER,Ursula Hegi,1997,Touchstone, usa
4017,1400061598,10,48,The Art of Mending : A Novel (Berg Elizabeth),ELIZABETH BERG,2004,Random House, usa
4017,1558746161,10,48,Chicken Soup for the Teenage Soul II (Chicken Soup for the Soul Series),Jack Canfield,1998,HCI Teens, usa
4017,1559704640,10,48,A Short History of Decay,E M Cioran,1998,Arcade Publishing, usa
4017,1565122437,7,48,Tea: A Novel,Stacey D'Erasmo,2000,Workman Publishing Company, usa
4017,1565122968,10,48,Gap Creek: A Novel,Robert Morgan,2000,Algonquin Books of Chapel Hill, usa
4017,1569470901,9,48,Rebuilding Coventry: A Tale of Two Cities,Sue Townsend,1997,Soho Press, usa
4017,1571310169,10,48,The Empress of One,Faith Sullivan,1997,Milkweed Editions, usa
4017,1571740562,10,48,Conversations With God : An Uncommon Dialogue (Book 2),Neale Donald Walsch,1997,Hampton Roads Publishing Company, usa
4017,1573225789,9,48,The Color of Water: A Black Man's Tribute to His White Mother,James McBride,1997,Riverhead Books, usa
