user_id,business_id,stars,review_days_since,name,review_count,user_days_active,useful,funny,cool,fans,average_stars,name_business,city,state,categories,stars_business,review_count_business,label
tbI8YO0O51Mrm_yIiD9Ptw,2bl6G1zgXUHbMGwEocqMSg,5,3499,Ali,669,4515,13,8,14,343,4.24,Daves Dogs - Cart,Santa Barbara,CA,"Food Stands, Food, Hot Dogs, Street Vendors, Restaurants",5,156,1
fUiSNni6OtzC77MO-9Y-Uw,I9Zh-vdISUaU7_ktpldnKw,5,3059,Evan,16,4341,1,0,1,0,4.69,Signature Parking,Santa Barbara,CA,"Transportation, Hotels & Travel, Valet Services, Professional Services, Parking, Limos, Event Planning & Services, Automotive",3.5,26,1
zn_biH8_d_2j9wVgXj5Fsg,8uF-bhJFgT4Tn6DTb27viA,5,3360,Sarah,17,3455,0,0,0,0,4.12,District Donuts Sliders Brew,New Orleans,LA,"Food, Donuts, Burgers, American (Traditional), Coffee & Tea, Restaurants",4.5,2062,1
TGbihWrlHIOSxz-QdWISrA,45siW2fI0Cuv5ZKCS23knA,5,3563,K,6,4291,0,0,0,0,4.75,Brew D Licious,Saint Petersburg,FL,"Local Flavor, Cafes, Coffee & Tea, Restaurants, Food",4.5,172,1
vMPx5Xj1KwW3Y2GC9KoKyw,dBCNUSbz5-8nQNrxWo5deg,5,4164,Mitsothea,16,5334,1,0,1,0,4.5600000000000005,Blue Sage Vegetarian Grille,Southampton,PA,"Restaurants, Vegan, Vegetarian",4.5,572,1
47KQ7pby2nVc3ij191u1cg,tVNP5Ap6EAypgwsiPHWW2g,4,2675,Wells,55,3898,1,0,0,3,4.19,Keva Juice,Reno,NV,"Juice Bars & Smoothies, Food, Coffee & Tea, Fast Food, Restaurants, Acai Bowls",4,74,1
CteUPfRkVrIlLk2QsOkH9Q,_49FsmTfruZSTjxU4OwOsg,4,3458,Adam,19,3458,0,0,0,1,4.42,Taziki's Mediterranean Cafe - West End,Nashville,TN,"Greek, Restaurants, Mediterranean",3.5,120,1
PbzlhOrjh_Zy8R8cb0rJ2A,osOONoA8wMF5ZpLWUS7VOw,5,3002,Katie,23,3762,0,0,0,2,4.35,Henry's Coffee Bistro,Indianapolis,IN,"Breakfast & Brunch, Coffee & Tea, Food, Cafes, Bakeries, Restaurants",3.5,232,1
ve8J3jometSzOV6qMltZ4A,kfGz2E7Y5FLXJyiKbQYfZg,4,3849,Dana,169,4118,0,0,0,2,3.83,The Irish Times,Philadelphia,PA,"Nightlife, Bars, Beer, Wine & Spirits, Pubs, Irish, Food, Restaurants",3.5,44,1
q2dv-IDg5zKJP6XgA-msZw,XyGRDrgCK0z4CiA6nhwEaw,5,2559,John,44,2598,0,0,0,0,3.9,Persian Room Fine Dining,Tucson,AZ,"Restaurants, Persian/Iranian, Mediterranean",4.5,258,1
WmfhKlnkeDYXwsY55xSO0g,8uF-bhJFgT4Tn6DTb27viA,5,3721,Michele,10,5261,2,0,0,1,3.36,District Donuts Sliders Brew,New Orleans,LA,"Food, Donuts, Burgers, American (Traditional), Coffee & Tea, Restaurants",4.5,2062,1
#NAME?,FlWCsBiNoI4XTwZD8f_q0Q,4,4356,Gene,10,4356,0,0,0,0,4.82,Fortel's Pizza Den,Saint Louis,MO,"Parent Cafes, Restaurants, Italian, Food, Pizza",3.5,64,1
aCtCi8jsvXN-NaAEhkSg6Q,Y-2Vjxwv5TbV_Wfnxei6Vg,5,2629,Jessica,32,3393,0,0,2,3,4.24,The Soup and Sandwich,Sherwood Park,AB,"Soup, Delis, Restaurants, Sandwiches",4.5,8,1
UvSOYVwqwyzNr40AU1t6Yw,o3RGMdSY37_PX1k1vZsXpA,4,4263,Gloria,1096,5865,0,0,0,115,3.43,Cafe Ponte,Clearwater,FL,"American (New), Cafes, Restaurants",4.5,541,1
iJ97UrvPlGNttp44qsJ-4A,sGbjViru0iJfxH5cBpMeHQ,4,2608,John,2399,4368,0,0,2,120,3.83,August Moon Chinese Restaurant,New Orleans,LA,"Vietnamese, Thai, Chinese, Restaurants",3,83,1
9zy9AlPbn423RpYBrJ-nWg,pwblP3G6LkVT03I4z9kb0A,5,4389,Tiffany,15,4540,0,0,0,0,4.93,Mad Dogs,Santa Barbara,CA,"Hot Dogs, Restaurants",3,67,1
Di8i3q-kXRO-1qwpqHOcLA,psI9u_iVuWFcchWheFAySA,4,5235,Carolyn,23,5296,1,0,0,0,3.67,Plate Restaurant and Bar,Ardmore,PA,"Restaurants, American (New)",2.5,61,1
8h7KUe_50lysQxYm0mdIsQ,aJet5OBtxIEbmLZwA4VphA,5,3789,Emelyn,147,5474,0,0,0,3,3.79,Emmanuelle,Philadelphia,PA,"Cocktail Bars, Bars, Nightlife",4.5,83,1
LvhczltRC4qHAa86Ks5pIQ,M0Cb0ufPxOSHSrZAKMmUmg,4,4200,Pav,21,4200,0,0,0,0,3.95,Caposey's Whole Works,New Port Richey,FL,"Restaurants, Burgers, Breakfast & Brunch, Diners, American (New), American (Traditional)",4.5,212,1
84oxd-CrUqWFEyft-VOviA,AEOd0wRdjeLIXb1usSp9hg,5,3024,sian,96,5140,0,0,0,10,4.45,Kung Fu Noodle,Tucson,AZ,"Restaurants, Dim Sum, Chinese, Cantonese, Noodles, Taiwanese, Szechuan",4,217,1
Wabqe6OahZK0Gy_r7ERvmA,sr9RI_LHMXGZfpDApPsDEw,4,4336,Felicia,10,5116,1,0,0,0,3.3,Luxe Nails,Philadelphia,PA,"Waxing, Beauty & Spas, Hair Removal, Nail Salons, Eyelash Service",3,63,1
0C7w5v6z4nrQ0c1LqkWM8Q,q10gQHRRga0o0A37YsvodQ,5,3336,Jac,11,4464,1,0,0,0,4.18,The Pet Mechanic,Philadelphia,PA,"Veterinarians, Pets",4,63,1
Jt3GylPuH64uA3zTdbMdCg,eaV07HGOcyb27XobHVl8LQ,5,5446,Dana,881,6402,3,0,0,33,4.3,Jean Madeline Aveda Institute Salon,Philadelphia,PA,"Specialty Schools, Nail Salons, Hair Salons, Cosmetology Schools, Education, Makeup Artists, Beauty & Spas",3.5,190,1
GNOIkaAPr9_nRSz2VdOvYA,Yp8GX_ffiaz5IQeAryx3pA,4,4242,Francisco,250,4517,1,0,0,3,4.19,Williams Park,St. Petersburg,FL,"Active Life, Parks",3.5,15,1
6uc-yhaPWIZLF4NAhDbr1A,oVfTDLW0bg4VMXlSI-tpTA,5,2695,Rowan,29,5561,3,1,2,0,3.19,Smoke BBQ,Audubon,NJ,"Barbeque, Restaurants",4.5,140,1
Y8Jz-zoNflUJZ2Wr1geM0A,BWITd9JUXP3gSi1z3Y-z8g,4,4337,Cori,37,4855,1,0,0,1,3.2,In Riva,Philadelphia,PA,"Italian, Food, Nightlife, Pizza, Bars, Cocktail Bars, Beer, Wine & Spirits, Restaurants",4,729,1
F2btBeGFsXzD5bHbvNV_2g,YE3E3nFsPo0O7gpMpOL18A,4,3434,Ed,92,4834,0,0,1,9,3.56,T J Courtney's Restaurant and Catering,Mt Juliet,TN,"Restaurants, Burgers, Pizza, Sandwiches, Southern, American (Traditional), Comfort Food",3.5,112,1
WZsbvV6KShE5OChl-3h1fg,k5WBbvefZdisYbgcswiKNA,4,3411,Andrew,14,4081,0,0,0,0,4,Semenza's Pizzeria,Reno,NV,"Restaurants, Pizza",3.5,117,1
t4wkTO6MDSHtfxEvFdaTAw,okPoeEJMoMTW7lew8znxNw,5,2810,Ashley,50,3419,1,0,1,1,4.02,Massage Elite,Madison,TN,"Reflexology, Massage, Health & Medical, Beauty & Spas, Massage Therapy",3.5,15,1
s3aa1sbS4WGtTQkOQ-gaaA,m_hMeLTodOd07zWtfD-IPg,4,4054,Remi,34,4989,0,0,0,0,3.37,PetSmart,Philadelphia,PA,"Pet Stores, Pet Services, Pets, Pet Training, Pet Groomers",3,74,1
UFlWa8XfqcCQF-QvKIFz2A,mUIBtlWNPD7sz3rGGWQ1RA,5,4750,Ronna,64,6163,1,0,0,1,4.28,Kanella,Philadelphia,PA,"Mediterranean, Food, Greek, Restaurants, Breakfast & Brunch",4.5,579,1
s20OV03I59l51g3Q34fuwg,Ia7QCP_mimny8u2sYlWCSw,5,2943,Colleen,16,3612,0,0,0,1,3.89,Tires Plus,Lutz,FL,"Auto Parts & Supplies, Automotive, Tires, Auto Repair, Oil Change Stations",3.5,32,1
RocHF3CKht-UD-Ca0vfjEg,5rryuz2myZJI0EfWtrTMxw,5,2799,Tuyen,92,3473,2,1,2,27,4.62,MIUCHA,Philadelphia,PA,"Food, Bubble Tea",3.5,122,1
ZXiiUA_uUSnuwIKLbzT5sQ,cAUe8LFnDjii_sx_4fRMaA,4,3599,C,16,4427,0,0,0,1,3.26,Once Upon A Child - Reno,Reno,NV,"Fashion, Children's Clothing, Shopping",2.5,113,1
XeiyUjjUzU-_0ZGpIzhSmA,3JwRFu53hgEisf_SRBPIew,5,3280,Leonora,13,3355,0,0,0,0,4.26,Yogo Factory,Glassboro,NJ,"Food, Ice Cream & Frozen Yogurt, Desserts",4,14,1
wQebFZNqAF1j0rXWU881cg,wZhGuW7vQpfhxeEvLHkTrA,4,3095,Justin,60,3831,1,0,1,1,3.35,Express Cafe,Meridian,ID,"Restaurants, Breakfast & Brunch",4.5,119,1
P9gwd-ym4F6jFHUTtTkPyw,nbZkxfaRTBuGmksYFyTh_g,5,4946,Mark,19,4947,1,0,0,0,4.57,Shelby Street Animal Clinic,Indianapolis,IN,"Pets, Veterinarians",4,18,1
txm4GAtTK4D1RwBclKNqsQ,GeYXCxwMKLGVOACFXcsMdQ,4,4201,Melisa,19,4483,0,0,0,5,4,Marshalls,Saint Louis,MO,"Department Stores, Shopping, Fashion",3,17,1
rs8b_mkHbUHb1j3tTkUJzw,AlxnbBd2JNkozNvI0OvRLQ,5,2597,Jim,79,4937,0,0,0,1,3.5300000000000002,Murph's Bar,Philadelphia,PA,"Italian, Dive Bars, Sports Bars, Nightlife, Irish Pub, Restaurants, Bars, Pubs",4,315,1
iftjsAyiRc1MHoUnehOpTg,WK5Lzv1dte6XMm8Ov17THA,4,3348,Ron,64,4257,1,0,0,0,4.21,The Craft House,Thorndale,PA,"Nightlife, American (Traditional), Pool & Billiards, Shopping, Restaurants, Pubs, Beer, Wine & Spirits, Gastropubs, Bars, Food, Beer Gardens",3,75,1
67MIlXhSlz1NoXGxRPFFwg,_PiS4MmBmQmkOoLmo1p31A,4,4828,Martí,333,4927,0,0,0,100,3.49,Publix Super Markets,Largo,FL,"Bakeries, Grocery, Food, Restaurants",3.5,18,1
3i53cM23bxIKJdeuOk9P7w,lJXfCo0ME730q0_qvO2l2g,5,3933,Tim,45,4075,0,0,0,3,4.42,Outback Steakhouse,Plant City,FL,"Restaurants, Steakhouses",3.5,76,1
rsw-QmoYu0Och3ooK2yWoQ,f0zIrmg-Hw-gHNxa_mqIRQ,5,3048,Axelle,8,4582,0,0,0,0,4.63,Parthenon Restaurant & Bakery,Tarpon Springs,FL,"Restaurants, Bakeries, Food",4.5,19,1
aN53tNId_2eeIgVTpctRbQ,gGyqnAlpFrka_qzpO7j4lQ,4,4108,Casey,353,5242,1,0,0,11,3.64,Citizens Bank Park,Philadelphia,PA,"Active Life, Baseball Fields, Stadiums & Arenas, Arts & Entertainment",4.5,515,1
TGgfqWnUaCf6DM7TLuNhDQ,wzE61ThXOdrSegvwSOzf5w,4,2695,Erin,19,3669,0,0,0,0,4.58,Biscuit Love: Hillsboro Village,Nashville,TN,"Southern, Breakfast & Brunch, Restaurants",4,578,1
LFXxVaomnO2cQM5o0T-Rsw,2pXrwBssKTp30uxbQgl6kw,5,4368,Krystal,119,4753,2,0,1,17,3.98,St. Pete Beach,St Pete Beach,FL,"Local Flavor, Parks, Beaches, Active Life",4.5,121,1
nySG6TLX-9dOoVKYwYiIlQ,gBsPBsfVQj4NRfmlGlQSRQ,5,2943,Jess,9,4007,0,0,0,0,3.17,Dominick's Pizzeria and Restaurant,Plumsteadville,PA,"Restaurants, Pizza, Italian",4.5,38,1
_ZEpHMEX5ZJkAUry6AYRIw,uE40984_YDgVvPeRpFcCaQ,5,3514,Anjelica,38,3527,0,0,0,0,4.36,The Fat Ham,Philadelphia,PA,"Southern, Tapas/Small Plates, Restaurants",4,286,1
JMsKTU2OCwC5VY8Zrl5tAA,TsZEKqs0wzP3WHnPkV0Eig,5,4800,Hope,310,5447,2,0,1,20,3.76,Hotel Indigo Nashville,Nashville,TN,"Resorts, Shopping, Event Planning & Services, Venues & Event Spaces, Hotels & Travel, Fashion, Women's Clothing, Hotels",3.5,193,1
dBqK7WYpqHuqM4qmlWwPAA,oo88TE2jCxYfIen_oWFjdA,5,3149,Jeffrey,23,4560,1,0,0,1,4.65,Shank Charcuterie,New Orleans,LA,"Food, Butcher, Sandwiches, Delis, Breakfast & Brunch, American (Traditional), Restaurants, Meat Shops, Specialty Food, Italian, American (New)",4.5,44,1
vc1cikaZWIS2J9JY7IAWFA,7crp8LZA4HbkMAKyh8Wcdg,5,6070,Shaggy,32,6072,0,0,0,0,4.12,Romano's Pizza Express,Philadelphia,PA,"Restaurants, Pizza",2.5,24,1
Pilzl2CBxXdrCK1Q_RkhnQ,plobBsTtVUODb353xxFT_g,5,3531,Puppy,19,4925,0,1,0,1,4.52,Sushi Rose,Reno,NV,"Sushi Bars, Restaurants",3.5,634,1
4kKngcDGjuzo18pxx5jHog,vGgAW3kLPjRFQCrndE6l9w,4,4555,Amanda,409,6604,0,0,1,41,3.85,Agustín Brasserie,Tucson,AZ,"French, Sandwiches, Seafood, Restaurants",3.5,41,1
LJBMb3uM7LG2XvseTvi_vw,dpwkz52tHB2MCPv53I2aRA,4,5167,Rand,53,5642,0,1,0,3,3.38,Jazmine,Reno,NV,"Restaurants, Chinese, Asian Fusion, Sushi Bars",3.5,455,1
fjpoZaeM1QRueYLl9FSLiQ,vYk_ZieerrxyPpaOn1WG7w,5,2903,Nikole,41,3451,1,0,0,1,4.16,Crunch Fitness - Bloomingdale,Valrico,FL,"Fitness & Instruction, Interval Training Gyms, Gyms, Trainers, Active Life",2.5,46,1
_fve2DDscsVRkkJ0wb4BiA,OlOVRlcEstxKK_6hMjy63A,4,5234,Amy,154,6490,0,0,0,5,3.7800000000000002,Hollywood Grill,Wilmington,DE,"Restaurants, Diners",3.5,190,1
TBl20rBJbGA5qh7GsOWAww,VeqkfRUzZAKlQer3npXPdQ,5,3421,Gaurav,5,4090,5,0,4,1,5,New India's Kitchen,Ballwin,MO,"Restaurants, Indian, Buffets, Diners, Pakistani",4,130,1
V45ZP0J5Fe0D5vWHRA8jng,-5jrwZnndGs9q3akdkJYJA,5,3902,Katie,47,3935,0,0,0,0,4.36,Rick Bronson's The Comic Strip,Edmonton,AB,"Comedy Clubs, Nightlife",3.5,52,1
Y4Uoo78j_j8GJU-5AjgxZQ,ypXuDmnnPxnfP8a0qLsiEg,4,4530,Shooter,26,4636,0,0,0,0,4.69,M.L.Rose Craft Beer & Burgers - Sylvan Park,Nashville,TN,"Chicken Wings, Restaurants, Sports Bars, Breakfast & Brunch, Burgers, Bars, Beer Bar, Nightlife, Pubs",3.5,378,1
JPhPZcdUXSSeplvPfW7Auw,PnKcjc4JKEb78lXw1aDoww,5,4356,Gemma,35,4714,2,0,0,3,3.76,LuLu Boutique & Gifterie,Phoenixville,PA,"Thrift Stores, Used, Vintage & Consignment, Accessories, Women's Clothing, Shopping, Fashion",4,15,1
BMU3Bipg2uVs_la95JCvmA,TO1twT7_FLMbNeDm3KNNRw,5,3263,Nick,31,5764,0,0,0,0,3.63,F & M Delicatessen,Mount Laurel,NJ,"Caterers, Restaurants, Event Planning & Services, Delis",3.5,67,1
PEiXEL13ZZBOGYXWg6L6mg,GMsGB-hppzbYWyCYIM8xvA,5,4182,Anita,48,5808,0,0,0,1,3.67,Chopstix Asian Dining,Tucson,AZ,"Thai, Bars, Chinese, Food, Pubs, Restaurants, Asian Fusion, Nightlife",4.5,50,1
#NAME?,MqM7ACk2dMtx-F_Rlc7Suw,4,3161,Janet,197,3342,2,2,1,4,3.4,Coney Island,Zephyrhills,FL,"Restaurants, Hot Dogs",3.5,63,1
GNol-WWaBvfYEO4NndKyVA,6FvC6w810uf6O7Ocd6Wpog,5,2580,Linda,37,3425,0,0,0,0,4.34,Yolklore,St. Louis,MO,"Food, Restaurants, Bakeries, Coffee & Tea, Caterers, Event Planning & Services, Burgers, Breakfast & Brunch",4.5,263,1
f9lq4KAus-xCsmJmjXeKVw,jTIGcVNnuXasq6jYBblixQ,4,5669,Jack,834,5770,0,0,0,11,3.15,Staples Business Depot,Edmonton,AB,"Office Equipment, Shopping",4,8,1
TW6OP-ZgoVcM2Q6lh40Dlw,FtkYGVPVCRuuhQhYJBSVQw,4,4980,Frederico,13,5267,1,0,1,0,3.38,Zimmer's Seafood,New Orleans,LA,"Food, Seafood, Sandwiches, Restaurants, Specialty Food, Seafood Markets",4,81,1
kawgTdkh0THaXI-PM92yxQ,4mccFGDUkfpMgI6knpzr-Q,4,3622,Lee,32,5099,0,0,0,0,3.59,Winger's Grill & Bar,Meridian,ID,"Restaurants, American (New)",3.5,11,1
xRKIyvAsR2n5Dtqz3VpvLQ,OHzX-ZD9qyoeoxR8Z0dlIA,4,5164,Aileen,42,5671,0,0,0,4,3.84,Khyber Pass Pub,Philadelphia,PA,"Restaurants, American (Traditional), Bars, Pubs, Nightlife, Gastropubs",4,845,1
buRv2nWy0osyblygSC9ioQ,uKEabBQrn0gLzvTppOrKIA,5,3643,Mildred,9,3747,0,0,0,2,3.4,Casita Taqueria,Saint Petersburg,FL,"Mexican, Restaurants",4.5,207,1
pr5IFnsmG7jePwJzP3k_yw,wDwK7Im_rXO5nVeQn4lc3g,4,4829,L Dante,22,4838,4,0,2,2,4.62,Hot Stuff Spicy Chicken and Fish,Antioch,TN,"Restaurants, Seafood, Chicken Wings, Food, American (New), Southern",3.5,129,1
F9r9fv9Zf0mt3D8QaX3_nQ,7yPzOek7Af2dKWGYKpcHWA,4,4285,S,412,4567,2,0,2,10,3.67,Khmer Kitchen,Philadelphia,PA,"Restaurants, Cambodian",4.5,372,1
JGHdJsoHZtVsr5Uy0aDAWA,KP5OncF2jhT7_J1phHPPww,5,2747,Helena,264,5217,0,0,0,3,4.21,Besito Mexican Restaurant,Tampa,FL,"Mexican, Restaurants, Salad, Food, Bars, Nightlife",4,1092,1
PEz95Kz9z0lLVq8WgVFnyw,BVXb9Ed_wxPR9Av0NNs_6A,5,3271,Amber,36,5259,0,0,1,1,4.27,Ooh La La Nail Spa,Indianapolis,IN,"Nail Salons, Beauty & Spas",4,131,1
jSUAbVGhJ1F9dqndYO2HxQ,ADgeB1sfOGbzCR3LIi-4lg,4,3281,Jessica,827,4512,5,0,2,46,4,Cafe Reconcile,New Orleans,LA,"Cajun/Creole, Local Services, Southern, Soul Food, Food, Restaurants, Community Service/Non-Profit, Food Delivery Services",4.5,152,1
y6ILPfNpcqKFjwtG5tdkmg,YyJ781Cb4ZUlZv35BoBhMw,4,3250,Bonnie,46,3278,0,0,0,0,3.74,Target,Harvey,LA,"Sporting Goods, Fashion, Department Stores, Grocery, Shopping, Drugstores, Food, Electronics, Home & Garden, Furniture Stores",3.5,49,1
94aA3c25lHGIKxFW6JJsEA,FYw5uf26ry8-MuPKD10z0Q,5,2913,Mark,23,4896,0,0,0,0,3.48,Josef's Vienna Bakery & Cafe,Reno,NV,"Grocery, Desserts, Breakfast & Brunch, Food, Bakeries, Restaurants, Cafes, Coffee & Tea, Sandwiches",4,382,1
BmCI9_Oxg7018TOxvnUPEg,EAtdpksdWfWAaqh3XdnNNg,4,5982,matthew,279,6021,2,0,1,21,3.58,Essene Market & Café,Philadelphia,PA,"Restaurants, Food, Vegetarian, Organic Stores, Health Markets, Bakeries, Specialty Food, Grocery",3.5,149,1
s4muZeDxoW5RxZn3znmJAQ,SvcWlFeXbSNkENnZfWYgEQ,5,3484,Jacqueline,7,3994,1,0,0,0,4.14,willow + june hair,Philadelphia,PA,"Beauty & Spas, Hair Extensions, Makeup Artists, Hair Salons",5,24,1
GGLoCzBAGzpKe0U-sDIYTw,Zx7n8mdt8OzLRXVzolXNhQ,5,2500,Richelle,35,2970,0,0,0,0,4.4,Milk and Honey Nashville,Nashville,TN,"American (New), Restaurants, American (Traditional), Food, Breakfast & Brunch, Coffee & Tea, Pizza",4,1725,1
eyzv1fP82LHqHQQX9LbXjg,5TzAmqzksrUBB2tdHDQAUA,5,3013,Conner,29,3026,0,0,0,0,4.67,Hyde Perk Coffee House,Boise,ID,"Food, Coffee & Tea",4.5,93,1
79v-gQGXlgqL6w47RAJy5A,dpwkz52tHB2MCPv53I2aRA,4,3161,Greg,310,5656,1,1,1,10,3.73,Jazmine,Reno,NV,"Restaurants, Chinese, Asian Fusion, Sushi Bars",3.5,455,1
JweaDtcJ9HV7SUscNAFOPw,ype7l-G4zuw3pmIG-HpvZA,5,2747,Krista,11,2782,0,0,0,1,4.73,Starbucks,Edmonton,AB,"Coffee & Tea, Food",4,34,1
k0Va5sb_nLvYJSU4nr0M9g,0s8M7TmzxKfAibuBmm2uYw,4,2933,Illusive,46,3248,0,0,0,0,3.22,Starbucks,Franklin,TN,"Bakeries, Food, Coffee & Tea",3,53,1
eC_-0NNFRZPwCuaDeZWk6Q,D5V0Fawd6ODVgqCY8xngsw,5,3012,Valerie,10,3704,0,0,0,0,4.62,Loews Philadelphia Hotel,Philadelphia,PA,"Event Planning & Services, Hotels & Travel, Restaurants, Hotels, Seafood",3.5,505,1
GevrFd8ojonAr4fEQB9WfA,uwF2zLAnZZ1SCwEF8QQKQA,5,4219,Callan,365,6344,5,0,2,44,3.7199999999999998,Wissahickon Valley Trail,Philadelphia,PA,"Hiking, Parks, Active Life",4.5,137,1
6J9_G3HMr-0yf2I4NHXhfA,DytKODMqcvQ7MWA0NN2uNw,5,4108,David,95,5829,5,1,2,9,4.07,Lloyd Whiskey Bar,Philadelphia,PA,"Nightlife, Restaurants, Wine Bars, Cocktail Bars, Gastropubs, Bars, American (New), Lounges",4,210,1
S9Qgg-EVGGe_Y07FO3-sMQ,K9gaM9XdGqGWsQMdjpxFIQ,4,4039,Shannon,14,4215,1,0,1,0,4.21,7-Eleven,Philadelphia,PA,"Coffee & Tea, Food, Convenience Stores",3.5,15,1
930efHJ6LuajmTNVv4n9bw,FuU-wjbEslczzWAQzht50g,5,3635,Lisa,24,4675,0,0,0,0,4.33,Santa Barbara Frame Shop & Gallery,Santa Barbara,CA,"Art Galleries, Arts & Entertainment, Arts & Crafts, Framing, Shopping",5,6,1
jpy90D4-oXmty-hQptkoJQ,9_m_iA3VAqGBJEW5XLc-5w,5,3314,Debbie,164,4918,0,0,0,4,4.5600000000000005,The Cuban Sandwich Shop,Indianapolis,IN,"Food, Restaurants, Cuban, Coffee & Tea, Cafes, Sandwiches",4.5,506,1
1n_2YybSRsKz6jrBESaVGQ,F8yozE3NWnImNApHO347gQ,4,3849,Devon,91,4757,0,0,0,4,4.13,Marrakesh,Philadelphia,PA,"Restaurants, Mediterranean, Moroccan",4.5,659,1
3dZm12lNAnuBVfWvwRAxTA,cMf3Ej3KNBoN2sIpLCm9Rg,4,4221,C,45,5146,0,0,0,0,3.93,Zoes Kitchen,Collegeville,PA,"Restaurants, Mediterranean, Event Planning & Services, Salad, Kebab, Caterers, Sandwiches, Greek",4,114,1
Hw2sJwLBYf_FUsko7duxKQ,TvAgXHsAt1s2PgxA1pQa-w,4,2824,Teresa,26,3308,1,0,0,1,3.92,Rembrandts,Eagle,ID,"Food, Coffee & Tea, Restaurants, Comfort Food, Bars, Diners, Nightlife, Breakfast & Brunch, Wine Bars, American (Traditional)",3.5,343,1
R4LAcyPFyxFCJEsp7dOcTg,TfcpJBiFNnDaochnmp4M2Q,5,3434,Reem,55,3803,1,0,2,3,3.52,The Garden Brunch Cafe,Nashville,TN,"Cafes, Restaurants, American (Traditional), Breakfast & Brunch",4.5,712,1
6ZNnGHBEk2ZZctdC0fX8vw,X61q655UP84hb1dcZXqm7w,4,4285,Kimberly,455,4487,0,0,0,41,3.52,Party Fair,Newtown,PA,"Party Supplies, Event Planning & Services",4.5,5,1
B89cd-5UKhU_yltnm-JR5A,hpTU_2MMC9mtWQGq5Jr3ZQ,5,3668,Ms.,33,3821,0,0,0,0,3.7,Tropiccool,St. Petersburg,FL,"Ice Cream & Frozen Yogurt, Food, Coffee & Tea, Juice Bars & Smoothies",4.5,45,1
#NAME?,EyoGUM01HS9kemQcnTRLIw,4,5269,Gord,59,5918,3,2,2,8,3.77,Sofra Restaurant,Edmonton,AB,"Turkish, Restaurants",4.5,75,1
6gYsCWyLGZhEkp-cdLBU5A,WYYdQDjx-DsCanlP0DpImQ,5,2587,Monica,15,3265,0,0,0,0,4.07,J Sushi,Philadelphia,PA,"Seafood, Restaurants, Sushi Bars, Japanese",4.5,72,1
xizhKLnQBrZK0NhcILBqXg,kfN6roQlTHWvMNlYdq2zgw,5,2724,Rick,16,4380,0,0,0,0,3.44,Gourmet Wok,Chalfont,PA,"Restaurants, Chinese",3.5,72,1
EnfXqgoopipNTJ12xCzlUQ,0ol0GxG-mp_ZZlrSlXFeWA,5,3421,Lester,5,3556,0,0,0,2,4.17,John Jay Salons,New Orleans,LA,"Beauty & Spas, Hair Salons",3.5,33,1
EJqc6YNdXaLR7qeNOhmLUw,4UVdviVigr9oo2YSwA0B4w,5,3421,Renee,31,3430,1,0,0,0,4.36,The Cat Hospital at Palm Harbor,Palm Harbor,FL,"Pet Services, Pets, Veterinarians, Pet Sitting, Pet Boarding, Pet Groomers",4,16,1
q2NZ70jWHUkZVcC8Mj5tig,DuPRwh_pNsp4LkbICuF3Ig,4,3806,Erin,539,5114,2,0,0,9,3.93,Hilton Garden Inn Nashville Vanderbilt,Nashville,TN,"Event Planning & Services, Restaurants, American (New), Hotels, Hotels & Travel",3.5,126,1
ytIvCKe0uuqv2ofTqAdxOg,IsxFRZNNG8DnunxIOY41nA,5,4889,Daria,81,6140,6,0,1,11,3.79,Birchwood Farm,Newtown,PA,"Food, Farmers Market",4,26,1
Aofw4GTSxQeYtbhUwD2ZJg,2oav5QoWgnvTI2gO5xFMjw,4,4109,Greg,67,4724,0,0,0,4,3.55,Kimpton Hotel Monaco Philadelphia,Philadelphia,PA,"Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Hotels, Wedding Planning",4,499,1
q7IgbnTHCJF5MNAP4hU8yA,2x3wM06LEbaAR81AeKk44w,4,4456,Kendra,252,4615,3,0,1,12,3.99,National Pizza Company,Saint Louis,MO,"Pizza, Restaurants",4,42,1
uSGEGZ3D3Op54qItw6gCOA,zmpRwOqxaajeh2YvAKxLaQ,5,3557,Brian,573,4799,1,1,1,31,3.43,Morton's The Steakhouse,King Of Prussia,PA,"Restaurants, American (Traditional), Steakhouses, Seafood, Nightlife, Bars",3.5,171,1
D7HXD7dErS9Rn1gtp1z9rw,yeHLiKNp0hyR-ig4M6us-w,5,2715,Jen,13,3643,0,0,0,0,4.92,Livery - Indianapolis,Indianapolis,IN,"Food, American (New), Nightlife, Bars, Empanadas, Latin American, Restaurants, Mexican, Tacos",4.5,971,1
AW2cimP0kAlKiNs4iEwa7A,OHzX-ZD9qyoeoxR8Z0dlIA,5,4530,Ed,125,4547,2,1,1,11,4.2,Khyber Pass Pub,Philadelphia,PA,"Restaurants, American (Traditional), Bars, Pubs, Nightlife, Gastropubs",4,845,1
RrVBpgjTESUujfgqMGA0kw,Y3ZCO17N1_T_Ms1JmswwzA,4,4367,Nicholas,16,5753,0,0,0,0,4,Taqueria Pico De Gallo,Tucson,AZ,"Mexican, Restaurants",4,397,1
